ID,Age,Genre,Education,CurrentRegime,ConsoRed,ConsoTransfo,ConsoPoultry,QIntentionsConsoT0,QIntentionsTransfoT0,QTransfoIntensityT0,QIntentionsRedT0,QRedIntensityT0,QIntentionsPoulT0,QPoulIntensityT0,Failed_Attention_DB1,QIntentionsConsoT1,QIntentionsTransfoT1,QTransfoIntensityT1,QIntentionsRedT1,QRedIntensityT1,QIntentionsPoulT1,QPoulIntensityT1,consultation_duration,MixedOpinions,ID_Group,DBAttitudesT0.DB1.,DBAttitudesT0.DB2.,DBAttitudesT0.DB3.,DBAttitudesT0.DB4.,DBAttitudesT0.DB5.,DBAttitudesT0.DB6.,DBAttitudesT0.DB7.,DBAttitudesT0.DB8.,DBAttitudesT0.DB9.,DBAttitudesT0.DB10.,DBAttitudesT0.DB11.,DBAttitudesT0.DB12.,DBAttitudesT0.DB13.,DBAttitudesT0.DB14.,DBAttitudesT0.DB15.,DBAttitudesT0.DB16.,DBAttitudesT0.DB17.,DBAttitudesT0.DB18.,DBAttitudesT0.DB19.,DBAttitudesT0.DB20.,DBAttitudesT0.DB21.,DBAttitudesT0.DB22.,DBAttitudesT0.DB23.,DBAttitudesT1.DB1.,DBAttitudesT1.DB2.,DBAttitudesT1.DB3.,DBAttitudesT1.DB4.,DBAttitudesT1.DB5.,DBAttitudesT1.DB6.,DBAttitudesT1.DB7.,DBAttitudesT1.DB8.,DBAttitudesT1.DB9.,DBAttitudesT1.DB10.,DBAttitudesT1.DB11.,DBAttitudesT1.DB12.,DBAttitudesT1.DB13.,DBAttitudesT1.DB14.,DBAttitudesT1.DB15.,DBAttitudesT1.DB16.,DBAttitudesT1.DB17.,DBAttitudesT1.DB18.,DBAttitudesT1.DB19.,DBAttitudesT1.DB20.,DBAttitudesT1.DB21.,DBAttitudesT1.DB22.,DBAttitudesT1.DB23.,Failed_Attention_DB2,QIntentionsTransfoT2,QTransfoIntensityT2,QIntentionsRedT2,QRedIntensityT2,DebateCondition,DBAttitudesT2.DB1.,DBAttitudesT2.DB2.,DBAttitudesT2.DB3.,DBAttitudesT2.DB4.,DBAttitudesT2.DB5.,DBAttitudesT2.DB6.,DBAttitudesT2.DB7.,DBAttitudesT2.DB8.,DBAttitudesT2.DB9.,DBAttitudesT2.DB10.,DBAttitudesT2.DB11.,DBAttitudesT2.DB12.,DBAttitudesT2.DB13.,DBAttitudesT2.DB14.,DBAttitudesT2.DB15.,DBAttitudesT2.DB16.,DBAttitudesT2.DB17.,DBAttitudesT2.DB18.,DBAttitudesT2.DB19.,DBAttitudesT2.DB20.,DBAttitudesT2.DB21.,DBAttitudesT2.DB22.,DBAttitudesT2.DB23.,TransformedNumberTotalBefore,TransformedQuantTotalBefore,RedNumberTotalBefore,RedQuantTotalBefore,PoultryNumberTotalBefore,PoultryQuantTotalBefore,FishNumberTotalBefore,TotalTargetMeatBefore,TotalQuantTargetMeatBefore,Physical1,Nature1,QuantityRed1,QuantityTransfo1,QuantityPoultry1,QuantityFish1,QuantityAnimals1,QuantityVegetals1,Context1,DBAttitudesT3.DB1.,DBAttitudesT3.DB2.,DBAttitudesT3.DB3.,DBAttitudesT3.DB4.,DBAttitudesT3.DB5.,DBAttitudesT3.DB6.,DBAttitudesT3.DB7.,DBAttitudesT3.DB8.,DBAttitudesT3.DB9.,DBAttitudesT3.DB10.,DBAttitudesT3.DB11.,DBAttitudesT3.DB12.,DBAttitudesT3.DB13.,DBAttitudesT3.DB14.,DBAttitudesT3.DB15.,DBAttitudesT3.DB16.,DBAttitudesT3.DB17.,DBAttitudesT3.DB18.,DBAttitudesT3.DB19.,DBAttitudesT3.DB20.,DBAttitudesT3.DB21.,DBAttitudesT3.DB22.,DBAttitudesT3.DB23.,Failed_Attention_Final,TransformedNumberTotalAfter,TransformedQuantTotalAfter,RedNumberTotalAfter,RedQuantTotalAfter,PoultryNumberTotalAfter,PoultryQuantTotalAfter,FishNumberTotalAfter,TotalTargetMeatAfter,TotalQuantTargetMeatAfter,Physical2,Nature2,QuantityRed2,QuantityTransfo2,QuantityPoultry2,QuantityFish2,QuantityAnimals2,QuantityVegetals2,Context2,RespectChallenge,MeatDiminishRed,MeatDiminishTransfo,Perceptions.Perc1.,Perceptions.Perc2.,Perceptions.Perc3.,Failed_Attention_Confirmation,perceived_norms,self_control,environmental_prepotency,perceived_control,DBFactor1T0,DBFactor2T0,DBFactor3T0,DBFactor4T0,DBFactor5T0,DB_IndexT0,DBFactor1T1,DBFactor2T1,DBFactor3T1,DBFactor4T1,DBFactor5T1,DB_IndexT1,DBFactor1T2,DBFactor2T2,DBFactor3T2,DBFactor4T2,DBFactor5T2,DB_IndexT2,DBFactor1T3,DBFactor2T3,DBFactor3T3,DBFactor4T3,DBFactor5T3,DB_IndexT3,Pro_reduction,Attention_failed,Condition,Red_reduction,Processed_reduction,Poultry_reduction,Fish_increase,Eat_Target_Meat,Het,Hom,ID_Group_all
217,37,0,15,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,63,1,M32,4,3,1,5,3,4,4,7,4,4,6,7,7,7,7,7,7,3,3,7,7,5,4,4,5,5,4,4,6,7,7,5,5,6,7,6,5,4,6,6,5,4,6,6,5,4,0,1,0.285714285714286,1,0.428571428571429,1,5,5,4,5,3,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,6,4,4,6,500,6,700,7,950,2,12,1200,A2,0,0,1,0,0,0,1,1,5,5,5,5,5,7,7,7,7,7,7,7,5,6,7,7,7,6,2,5,7,5,4,0,2,150,1,100,10,1220,2,3,250,A2,0,1,1,0,0,0,1,1,1,1,1,7,7,6,0,17,49,4.66666666666667,7,3.33333333333333,4.75,6.75,7,4.33333333333333,-1.98611111111111,4.66666666666667,6,6,5.33333333333333,5,-0.11111111111111,4.83333333333333,7,6.75,6,5,-8.88178419700125E-16,5.33333333333333,7,6.25,7,4.33333333333333,0.305555555555555,0,0,Heterogeneous,1,1,0,0,1,1,0,M32
218,49,1,15,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A1,A1,0.142857142857143,A3,,A2,,66,0,H16,2,4,2,2,1,2,6,5,2,2,7,7,7,7,7,7,7,6,3,7,5,4,1,3,3,2,6,3,6,7,6,3,3,7,7,7,6,7,7,7,5,4,5,4,4,3,0,1,0.285714285714286,1,0.428571428571429,1,3,3,3,6,3,6,6,6,4,4,7,7,6,6,7,7,7,6,6,6,6,4,2,8,650,6,670,4,440,5,14,1320,A2,0,0,0,0,0,0,0,0,3,5,3,5,3,5,6,6,4,4,7,7,7,7,7,7,7,6,6,7,6,4,2,0,2,150,4,400,7,700,3,6,550,A2,1,1,1,0,1,0,0,0,1,1,1,5,5,5,0,15.5,55,3.66666666666667,8.5,2.16666666666667,3.75,7,7,5.33333333333333,-3.48611111111111,3.83333333333333,4.75,6.75,7,4.66666666666667,-1.84722222222222,4,5,6.5,7,6,-2,4,5,7,7,6.33333333333333,-2.27777777777778,0,0,Homogeneous,1,1,0,0,1,0,1,H16
219,44,0,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,66,0,H16,3,3,3,5,4,1,5,5,3,3,7,7,7,7,7,7,7,6,6,6,7,6,3,5,3,5,6,4,6,6,7,7,7,7,3,3,5,7,7,7,5,5,6,6,3,4,0,1,0.428571428571429,1,0.428571428571429,1,3,3,5,5,4,6,7,7,7,7,3,3,3,5,7,7,7,5,5,5,3,3,4,3,200,6,635,1,100,3,9,835,A2,0,0,0,0,0,0,0,0,3,3,5,5,4,7,7,5,5,6,2,3,3,7,7,7,7,5,5,5,2,2,5,0,1,50,4,500,0,0,10,5,550,A2,0,1,1,0,1,0,0,0,1,1,1,7,5,5,1,14,63,5,10,3.16666666666667,4,7,7,6,-3.08333333333333,4.83333333333333,6.75,4.5,7,5.33333333333333,0.180555555555555,4.33333333333333,7,3.5,7,5,0.499999999999999,4.5,5.75,3.75,7,5,-0.125,0,0,Homogeneous,1,1,1,1,1,0,1,H16
220,26,1,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,66,0,H16,1,5,3,7,1,5,6,6,1,5,7,7,7,7,7,7,7,7,5,7,7,7,1,2,4,5,6,2,7,7,6,4,6,7,7,6,4,7,7,7,7,5,7,6,7,2,0,0,,0,,1,2,4,6,6,3,7,7,6,5,5,7,7,6,4,7,7,7,7,6,7,6,5,1,2,50,5,800,6,1150,1,7,850,A2,0,0,0,0,0,0,0,0,6,4,6,6,4,7,6,5,4,6,6,6,5,5,7,7,7,7,5,7,5,5,2,0,0,0,5,700,7,1300,0,5,700,A2,0,0,1,0,0,0,0,1,2,0,0,6,4,2,0,14,47,3.66666666666667,8.5,3.66666666666667,4.5,7,7,6.33333333333333,-2.69444444444444,4.33333333333333,5.75,6,7,6.33333333333333,-1.40277777777778,4.66666666666667,5.75,6,7,6.66666666666667,-1.34722222222222,5.5,5.25,5.5,7,6.33333333333333,-0.902777777777778,0,0,Homogeneous,0,1,0,0,1,0,1,H16
221,20,0,12,A4,A2,A2,A2,,A4,,A4,,A4,,0,A4,A4,,A4,,A4,,67,1,M31,5,5,6,6,3,4,6,5,3,6,1,1,2,2,5,2,1,6,4,4,1,2,6,6,6,3,6,4,6,6,5,5,6,2,2,4,3,7,3,1,3,4,1,4,2,6,0,2,,2,,1,6,5,5,6,3,6,6,6,5,6,3,3,5,2,6,3,1,4,4,2,6,3,6,0,0,0,0,0,0,2,0,0,A2,0,2,2,2,1,0,0,0,6,6,5,5,3,5,6,5,6,6,2,2,4,3,7,2,1,3,3,1,5,3,6,0,0,0,0,0,0,0,4,0,0,A1,1,2,2,2,1,0,0,1,2,2,2,5,5,1,0,12,42,3.33333333333333,7.5,4.83333333333333,5,1.5,2.66666666666667,4.66666666666667,1.97222222222222,5.16666666666667,5.5,2.75,3.66666666666667,2.66666666666667,2.30555555555556,5.16666666666667,5.75,3.25,3.33333333333333,3.33333333333333,2.15277777777778,5,5.75,2.75,3.33333333333333,2.33333333333333,2.56944444444444,1,0,Heterogeneous,0,0,0,1,0,1,0,M31
222,33,0,17,A1,A1,A1,A1,A1,A1,0.285714285714286,A3,,A2,,0,A1,A1,0.285714285714286,A3,,A2,,67,1,M31,7,5,6,7,5,7,6,4,3,3,1,1,1,1,7,6,6,2,1,2,1,4,7,5,6,7,5,4,7,7,5,2,5,1,1,1,4,7,7,6,2,1,1,4,2,7,0,1,0.428571428571429,1,0.285714285714286,1,4,6,7,7,3,7,7,4,6,6,1,1,1,4,7,7,7,2,1,2,3,2,7,3,200,1,50,3,250,2,4,250,A2,1,0,0,0,1,0,0,1,4,6,5,6,4,7,7,5,5,5,1,1,1,4,7,5,6,2,1,2,2,3,7,0,3,225,1,100,5,425,1,4,325,A2,0,0,0,0,1,0,0,0,1,0,0,5,2,1,0,15,51,3.66666666666667,9.5,6.16666666666667,4,1,6.33333333333333,1.66666666666667,2.08333333333333,5.66666666666667,4.75,1.75,6.66666666666667,1.33333333333333,1.95833333333333,5.66666666666667,5.75,1.75,7,1.66666666666667,2.23611111111111,5.33333333333333,5.5,1.75,6,1.66666666666667,2.27777777777778,1,0,Heterogeneous,0,0,0,0,1,1,0,M31
223,60,0,15,A1,A1,A1,A1,A3,A3,,A3,,A3,,0,A3,A3,,A3,,A3,,67,1,M31,3,4,2,4,3,4,4,4,4,4,5,5,5,4,6,6,6,5,2,6,5,4,3,3,3,3,4,5,4,3,3,5,4,5,4,3,4,7,6,6,4,3,3,4,4,3,0,1,0.428571428571429,1,0.714285714285714,1,5,5,4,4,4,4,5,4,3,3,5,5,3,3,7,7,6,3,2,3,2,4,4,4,200,4,400,2,200,4,8,600,A2,0,1,1,0,0,0,0,1,4,5,4,5,4,4,4,5,3,4,5,5,5,4,7,7,7,3,2,4,4,5,4,0,1,50,1,100,5,500,1,2,150,A2,0,1,1,0,0,1,0,1,0,0,1,6,5,4,0,15,59,4.33333333333333,10,3.33333333333333,4,4.75,6,4.33333333333333,-1.36111111111111,3.66666666666667,3.75,4,6.33333333333333,3.33333333333333,-0.847222222222222,4.33333333333333,3.75,4,6.66666666666667,2.66666666666667,-0.402777777777779,4.33333333333333,4,4.75,7,3,-0.750000000000001,0,0,Heterogeneous,1,1,0,0,1,1,0,M31
224,46,0,15,A1,A1,A1,A1,A3,A3,,A3,,A3,,0,A1,A2,,A4,,A2,,67,1,M31,3,4,4,5,4,4,6,5,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,6,4,6,6,5,6,6,4,4,3,3,5,4,3,4,3,2,5,4,5,0,0,,2,,1,4,4,5,6,4,6,6,6,5,5,3,4,3,3,5,4,3,4,3,3,4,4,4,4,200,1,100,2,200,2,5,300,A2,0,1,0,0,2,0,0,1,4,5,5,5,4,6,5,5,5,5,4,4,4,4,5,4,4,5,5,3,4,4,4,0,1,50,3,215,1,30,0,4,265,A2,1,0,0,0,0,0,0,1,2,2,0,5,5,4,0,11.5,55,3.66666666666667,7,4,5,5,5,4.33333333333333,-0.277777777777778,4.66666666666667,5.75,3.5,4,3,1.70833333333333,4.83333333333333,5.5,3.25,4,3.33333333333333,1.63888888888889,4.83333333333333,5,4,4.33333333333333,4.33333333333333,0.694444444444445,0,0,Heterogeneous,0,1,1,0,1,1,0,M31
225,25,1,17,A2,A1,A1,A1,A1,A1,0,A1,0.142857142857143,A1,0.142857142857143,0,A1,A3,,A1,0.142857142857143,A3,,74,1,M33,6,3,6,7,7,5,7,7,5,5,4,4,4,3,7,7,5,6,6,1,2,3,5,7,4,6,7,7,6,7,7,1,6,5,4,4,3,7,7,6,5,5,1,1,3,7,0,0,,1,0.142857142857143,1,7,4,7,7,6,2,1,7,2,7,4,2,4,1,7,5,5,5,5,3,2,4,7,3,200,3,300,2,200,3,6,500,A2,1,0,0,0,0,0,0,1,7,4,7,6,7,2,7,7,6,6,4,3,3,3,7,7,5,5,5,2,1,2,6,0,0,0,1,100,2,280,0,1,100,A2,1,0,1,0,0,0,0,1,0,0,2,5,4,3,0,14,55,3.33333333333333,7,5.66666666666667,6,3.75,6.33333333333333,4.33333333333333,1.02777777777778,6.16666666666667,5.25,4,6.66666666666667,3.66666666666667,0.930555555555556,5.5,4.25,2.75,5.66666666666667,4.33333333333333,0.625,5.5,6.5,3.25,6.33333333333333,4,1.47222222222222,1,0,Heterogeneous,1,1,0,0,1,1,0,M33
226,24,0,17,A2,A1,A1,A1,A3,A3,,A3,,A3,,0,A3,A3,,A3,,A3,,74,1,M33,7,7,7,7,7,7,7,5,6,7,1,1,1,1,6,6,5,2,1,1,3,5,7,7,6,7,7,6,7,7,7,7,7,1,3,3,1,7,7,6,1,1,1,2,4,7,0,1,0.142857142857143,1,0.142857142857143,1,7,7,7,7,6,7,7,7,7,7,1,1,1,1,7,7,6,1,1,1,3,3,7,2,50,1,75,0,0,0,3,125,A3,0,0,0,0,0,0,0,1,7,7,7,7,7,7,7,7,7,7,2,1,1,1,7,7,5,1,1,1,3,4,7,0,0,0,1,100,2,250,0,1,100,A3,0,0,0,0,0,0,0,1,0,0,0,6,2,2,0,15,59,4,8.5,7,6.25,1,5.66666666666667,1.33333333333333,3.95833333333333,6.66666666666667,7,2,6.66666666666667,1,3.61111111111111,6.83333333333333,7,1,6.66666666666667,1,4.02777777777778,7,7,1.25,6.33333333333333,1,4.13888888888889,1,0,Heterogeneous,0,1,0,0,1,1,0,M33
227,56,1,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,1,A2,A2,,A2,,A2,,74,1,M33,2,3,2,5,4,5,5,5,3,3,5,5,5,3,5,5,5,6,2,5,6,5,4,4,5,3,5,3,5,5,5,3,3,5,4,5,3,5,5,6,4,3,5,5,4,4,1,0,,0,,1,3,4,3,5,4,5,5,5,3,3,5,4,5,3,5,5,6,5,3,4,5,5,4,2,100,5,500,1,100,2,7,600,A2,0,0,0,0,1,0,0,1,3,5,3,5,3,5,5,5,4,4,5,4,5,5,5,5,5,4,3,5,5,4,3,1,4,250,2,200,0,0,2,6,450,A2,0,0,0,0,0,0,0,0,2,0,0,3,3,3,0,10.5,51,3.66666666666667,7.5,3.5,4,4.5,5,4.33333333333333,-0.861111111111111,4.16666666666667,4,4.25,5.33333333333333,4,-0.444444444444444,4,4,4.25,5.33333333333333,4,-0.527777777777778,4,4.5,4.75,5,4,-0.333333333333333,0,1,Heterogeneous,1,0,1,0,1,1,0,M33
228,32,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A3,A3,,A3,,A3,,74,1,M33,4,5,3,5,1,2,4,2,2,2,5,5,5,6,6,6,6,3,4,5,5,5,4,4,5,4,5,5,7,5,3,1,4,5,5,5,5,5,5,5,3,3,4,5,4,5,0,1,0.285714285714286,1,0.285714285714286,1,5,5,5,5,4,5,5,4,2,3,5,5,5,3,5,5,5,3,3,3,4,4,5,2,70,5,850,5,470,0,7,920,A2,0,0,0,0,0,0,0,0,5,5,4,6,5,5,5,3,2,5,5,5,4,4,6,6,5,3,3,3,4,4,5,0,3,150,5,400,0,0,1,8,550,A2,1,1,1,0,0,0,0,0,1,1,1,5,5,5,0,14.5,52,4,9,3.33333333333333,2.5,5.25,6,4,-2.16666666666667,5,3.25,5,5,3.33333333333333,-0.319444444444445,4.83333333333333,3.5,4.5,5,3,-8.88178419700125E-16,5,3.75,4.5,5.66666666666667,3,-0.0138888888888893,0,0,Heterogeneous,0,0,1,1,1,1,0,M33
229,24,0,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A1,A1,0.142857142857143,A1,1,A2,,78,0,H17,2,1,5,6,1,3,4,6,2,1,7,6,6,6,7,7,7,7,1,5,6,5,2,3,3,5,5,2,4,5,5,4,3,7,7,6,6,6,7,7,5,5,6,5,5,3,0,1,0.142857142857143,1,0.714285714285714,1,3,3,3,5,2,6,6,6,3,2,7,6,6,5,7,7,7,5,2,5,5,4,2,5,275,6,415,3,225,5,11,690,A1,0,0,0,1,1,0,1,1,3,4,5,6,4,3,5,6,2,2,5,5,5,5,7,7,7,3,2,5,5,4,3,0,2,75,6,375,5,450,4,8,450,A2,1,1,1,0,0,0,1,1,1,1,1,6,5,4,0,17,53,3.66666666666667,9.5,3,3.25,6.25,7,4.33333333333333,-2.73611111111111,3.66666666666667,4.25,6.5,6.66666666666667,5.33333333333333,-2.20833333333333,3.66666666666667,4.25,6,7,4,-1.70833333333333,4.16666666666667,3.75,5,7,3.33333333333333,-1.15277777777778,0,0,Homogeneous,0,1,0,0,1,0,1,H17
230,37,0,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A3,A3,,A3,,A3,,78,0,H17,6,4,5,6,3,3,6,6,2,2,5,5,5,4,5,6,6,5,1,6,4,5,4,6,4,3,6,3,6,5,6,7,4,6,6,6,4,7,6,6,5,2,6,6,4,5,0,0,,0,,1,6,5,5,5,5,2,5,7,3,5,6,6,7,5,7,6,7,5,2,6,6,5,5,15,1050,6,575,3,175,1,21,1625,A2,0,0,0,0,1,0,0,0,5,4,5,5,5,4,5,5,3,3,5,6,7,5,6,6,7,5,2,6,6,5,5,0,20,725,3,275,0,0,2,23,1000,A2,0,1,0,0,0,0,0,1,2,0,0,6,4,4,0,16.5,31,4.66666666666667,7,4.5,4,4.75,5.66666666666667,4,-0.555555555555556,4.66666666666667,5.5,5.5,6.33333333333333,4.33333333333333,-0.305555555555554,4.66666666666667,5,6,6.66666666666667,4.33333333333333,-0.833333333333333,4.66666666666667,4,5.75,6.33333333333333,4.33333333333333,-1.13888888888889,0,0,Homogeneous,1,0,1,1,1,0,1,H17
231,25,1,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,78,0,H17,2,2,2,5,1,5,4,4,4,5,5,5,5,6,3,5,7,5,3,6,4,2,2,3,4,4,5,3,5,5,5,4,5,5,5,5,6,5,6,6,5,3,5,5,3,3,0,0,,0,,1,3,3,2,5,2,3,5,5,5,5,5,5,5,6,5,6,6,6,3,5,5,3,2,5,300,7,700,6,500,0,12,1000,A2,0,0,0,0,0,0,0,0,3,5,1,5,2,2,4,4,4,5,5,5,5,7,4,6,7,3,3,6,5,3,1,0,6,450,4,400,3,300,2,10,850,A2,0,0,0,0,0,0,0,0,2,0,0,4,2,1,0,15,53,4.33333333333333,6,2.83333333333333,4.25,5.25,5,4.66666666666667,-1.43055555555556,4,4.75,5.25,5.66666666666667,4.33333333333333,-0.708333333333333,3,5,5.25,5.66666666666667,4.66666666666667,-1.19444444444445,3,4.25,5.5,5.66666666666667,4,-1.43055555555556,0,0,Homogeneous,1,0,1,1,1,0,1,H17
232,45,0,15,A1,A1,A1,A1,A3,A3,,A3,,A3,,0,A3,A3,,A3,,A3,,78,0,H17,2,3,3,6,3,6,5,5,5,6,5,5,5,7,5,6,6,3,3,3,5,6,3,2,5,3,6,2,7,6,6,7,6,5,6,6,2,7,6,6,3,2,2,6,2,4,0,2,,1,0.285714285714286,1,1,5,1,5,1,2,6,6,7,6,5,5,7,4,7,7,7,5,3,5,6,5,3,2,75,1,120,2,175,1,3,195,A1,0,0,0,0,1,0,1,1,3,3,3,6,1,3,7,7,7,6,6,7,6,6,6,7,6,3,5,5,7,3,4,1,2,50,0,0,0,0,0,2,50,A2,0,1,1,1,0,0,0,0,1,1,0,7,5,5,0,15.5,57,4.33333333333333,10,3.83333333333333,5.25,5.5,5.66666666666667,3,-0.180555555555555,4.16666666666667,6.25,4.75,6.33333333333333,2.33333333333333,0.736111111111112,2.5,6.25,5.25,7,4.33333333333333,-1.15277777777778,3.16666666666667,6.75,6.25,6.33333333333333,4.33333333333333,-0.680555555555555,0,0,Homogeneous,1,0,1,0,1,0,1,H17
233,40,1,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A1,A1,0.142857142857143,A2,,A2,,78,0,H17,2,2,2,5,1,2,4,4,2,2,7,7,6,4,7,7,7,6,5,7,4,6,2,4,3,3,5,4,5,5,4,3,4,6,6,5,5,6,5,6,5,5,5,5,5,3,0,0,,0,,1,5,3,4,5,3,5,5,4,4,4,5,5,6,6,6,6,6,5,5,6,5,5,2,11,600,0,0,1,100,2,11,600,A1,0,0,0,1,0,0,0,0,3,2,3,5,3,4,4,4,3,4,6,5,4,5,6,5,6,4,6,5,3,5,2,0,6,350,2,200,2,200,0,8,550,A2,0,0,0,1,0,0,0,0,0,0,0,5,4,2,0,20,45,4.66666666666667,9.5,2.33333333333333,3,6,7,6,-3.66666666666667,4,4,5.5,5.66666666666667,5,-1.38888888888889,4.16666666666667,4.25,5.5,6,5.33333333333333,-1.40277777777778,3.33333333333333,3.75,5,5.66666666666667,5,-1.68055555555556,0,0,Homogeneous,0,1,0,0,1,0,1,H17
234,37,1,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A1,A1,0.428571428571429,A1,0.285714285714286,A2,,78,0,H17,4,5,3,5,5,5,5,5,4,3,6,6,5,3,4,6,6,5,5,6,4,5,3,3,4,5,5,5,5,7,6,6,6,4,4,5,6,5,5,6,3,5,2,4,5,5,0,1,0.142857142857143,1,0.285714285714286,1,3,5,5,2,5,3,7,6,7,6,5,3,4,5,5,6,6,5,5,2,2,5,5,6,300,7,575,3,300,10,13,875,A2,0,0,0,0,0,0,0,0,5,4,5,5,5,6,7,7,6,6,4,4,3,5,5,5,5,3,3,3,2,4,5,0,2,75,2,175,4,400,8,4,250,A2,0,1,1,0,1,0,1,1,1,1,1,6,7,6,0,17,35,3.33333333333333,6,4.5,4.25,5,5.33333333333333,5.33333333333333,-0.847222222222221,4.5,6.25,4.75,5.33333333333333,3.33333333333333,0.902777777777778,3.83333333333333,6.5,4.25,5.66666666666667,4,0.527777777777778,5,6.5,4,5,3,1.75,0,0,Homogeneous,1,1,0,0,1,0,1,H17
235,35,0,17,A1,A1,A1,A1,A1,A1,0.107142857142857,A1,0.107142857142857,A1,0.107142857142857,0,A1,A1,0.571428571428571,A1,0.142857142857143,A1,0.285714285714286,68,1,M34,7,5,6,5,5,6,5,7,1,2,3,1,3,5,7,5,5,2,1,2,2,2,5,6,5,6,6,4,6,7,7,1,1,2,2,3,2,7,6,4,1,1,1,4,2,5,0,0,,1,0.142857142857143,1,6,4,6,6,4,7,7,6,1,3,3,2,3,4,6,5,5,3,2,2,3,2,5,7,175,0,0,3,205,4,7,175,A2,0,0,0,1,1,0,0,0,5,5,5,5,4,6,7,7,3,3,2,2,2,3,7,5,5,2,2,3,2,2,6,0,7,350,4,280,1,30,1,11,630,A2,0,0,0,0,0,0,0,1,0,0,1,5,3,2,0,14,52,3.33333333333333,7,5.66666666666667,3.75,3,5.66666666666667,1.66666666666667,1.26388888888889,5.5,4,2.25,5.66666666666667,1,1.77777777777778,5.5,4.25,3,5.33333333333333,2.33333333333333,1.31944444444444,5,5,2.25,5.66666666666667,2.33333333333333,1.58333333333333,1,0,Heterogeneous,0,0,1,0,1,1,0,M34
236,30,0,17,A1,A1,A1,A1,A1,A1,0.571428571428571,A3,,A1,0.285714285714286,0,A1,A1,0.285714285714286,A1,0.285714285714286,A2,,68,1,M34,6,4,6,6,6,7,7,6,6,7,3,2,3,1,4,3,5,4,3,3,1,4,7,6,5,6,6,5,7,7,7,6,6,3,2,3,1,3,3,4,4,5,2,2,4,7,0,1,0.285714285714286,1,0.428571428571429,1,6,5,6,6,6,6,6,6,6,5,4,2,3,1,4,2,3,4,5,2,2,3,7,4,150,5,475,2,200,3,9,625,A2,0,0,0,0,0,0,0,0,6,6,6,6,6,7,7,6,6,6,3,3,4,1,3,2,3,5,4,2,2,2,7,0,5,250,2,150,2,200,2,7,400,A2,1,0,0,1,0,0,1,1,0,1,0,6,5,4,0,12,46,3.66666666666667,6,5.83333333333333,6.5,2.25,4,3.33333333333333,2.97222222222222,5.83333333333333,6.5,2.25,3.33333333333333,3.66666666666667,3.08333333333333,5.83333333333333,5.75,2.5,3,3.66666666666667,2.73611111111111,6.16666666666667,6.25,2.75,2.66666666666667,3.66666666666667,3.18055555555556,1,0,Heterogeneous,1,0,0,0,1,1,0,M34
237,53,1,14,A2,A1,A1,A1,A1,A1,0.107142857142857,A1,0.142857142857143,A3,,0,A1,A1,0.107142857142857,A1,0.107142857142857,A1,0.107142857142857,68,1,M34,7,5,4,4,6,7,7,6,7,6,4,4,4,4,6,4,5,2,2,2,1,2,7,7,5,6,5,7,7,7,5,6,6,3,1,2,1,4,4,4,1,1,1,2,1,7,0,1,0.142857142857143,1,0.142857142857143,1,7,6,6,6,7,7,7,5,6,7,2,1,1,2,5,4,4,1,1,1,1,2,7,3,300,1,100,0,0,1,4,400,A2,0,0,0,1,1,0,0,1,7,6,6,6,7,7,7,6,6,7,2,2,2,2,4,3,4,1,1,1,1,1,7,0,2,150,0,0,1,100,0,2,150,A2,0,1,0,1,0,1,0,0,1,1,1,4,4,5,0,13,46,4,9,5.5,6.5,4,5,2,2.33333333333333,6.16666666666667,6,1.75,4,1,3.83333333333333,6.5,6.25,1.5,4.33333333333333,1,4.09722222222222,6.5,6.5,2,3.66666666666667,1,4.27777777777778,1,0,Heterogeneous,1,1,0,0,1,1,0,M34
